Resolution,ChrNr,Sample1,Sample2,Q
40000,18,LNCap_BR1,HFFc6_BR1,-0.26234359952968717
40000,18,LNCap_BR1,HFFc6_BR2,0.177455858615818
40000,18,LNCap_BR1,HFFc6_BR3,0.31048447376813004
40000,18,LNCap_BR1,H1-hESC_BR1,0.3629919743637383
40000,18,LNCap_BR1,H1-hESC_BR2,0.38907331711608306
40000,18,LNCap_BR2,HFFc6_BR1,-0.11286914829238573
40000,18,LNCap_BR2,HFFc6_BR2,0.14829598658949836
40000,18,LNCap_BR2,HFFc6_BR3,0.258575543721191
40000,18,LNCap_BR2,H1-hESC_BR1,0.15379783398646718
40000,18,LNCap_BR2,H1-hESC_BR2,0.23416778169902114
40000,18,HFFc6_BR1,HFFc6_BR2,0.4201534177169891
40000,18,HFFc6_BR1,HFFc6_BR3,0.6060172971655118
40000,18,HFFc6_BR1,H1-hESC_BR1,0.07179178155916456
40000,18,HFFc6_BR1,H1-hESC_BR2,0.16154422068483473
40000,18,HFFc6_BR2,HFFc6_BR3,0.6738754299750944
40000,18,HFFc6_BR2,H1-hESC_BR1,0.5748730235805182
40000,18,HFFc6_BR2,H1-hESC_BR2,0.5716277873325369
40000,18,HFFc6_BR3,H1-hESC_BR1,0.37453047440475934
40000,18,HFFc6_BR3,H1-hESC_BR2,0.4609306617234969
40000,18,H1-hESC_BR1,H1-hESC_BR2,0.9700650450715043
40000,19,G401_BR1,G401_BR2,0.9812791728060277
40000,19,G401_BR1,A549_BR1,0.5788612014468998
40000,19,G401_BR1,A549_BR2,0.5579630938346757
40000,19,G401_BR1,LNCap_BR1,0.4731898820066214
40000,19,G401_BR1,LNCap_BR2,0.4932303013877867
40000,19,G401_BR1,HFFc6_BR1,0.7677666192452549
40000,19,G401_BR1,HFFc6_BR2,0.656769054193242
40000,19,G401_BR1,HFFc6_BR3,0.8220794191247737
40000,19,G401_BR1,H1-hESC_BR1,0.680826512714626
40000,19,G401_BR1,H1-hESC_BR2,0.7313188187440253
40000,19,G401_BR2,A549_BR1,0.619941144108679
40000,19,G401_BR2,A549_BR2,0.6026281429571485
40000,19,G401_BR2,LNCap_BR1,0.514664243753852
40000,19,G401_BR2,LNCap_BR2,0.5528352106327249
40000,19,G401_BR2,HFFc6_BR1,0.7643230581731656
40000,19,G401_BR2,HFFc6_BR2,0.5947571348130392
40000,19,G401_BR2,HFFc6_BR3,0.808178769513417
40000,19,G401_BR2,H1-hESC_BR1,0.6860750383194908
40000,19,G401_BR2,H1-hESC_BR2,0.7342812537598253
40000,19,A549_BR1,A549_BR2,0.9965834065642591
40000,19,A549_BR1,LNCap_BR1,0.27811282945773014
40000,19,A549_BR1,LNCap_BR2,0.36451195225078076
40000,19,A549_BR1,HFFc6_BR1,0.2832709627662016
40000,19,A549_BR1,HFFc6_BR2,0.15976605895370735
40000,19,A549_BR1,HFFc6_BR3,0.24047504732747083
40000,19,A549_BR1,H1-hESC_BR1,0.33625132601267077
40000,19,A549_BR1,H1-hESC_BR2,0.33934568352173117
40000,19,A549_BR2,LNCap_BR1,0.288558662045292
40000,19,A549_BR2,LNCap_BR2,0.37425189174753304
40000,19,A549_BR2,HFFc6_BR1,0.2373210693919252
40000,19,A549_BR2,HFFc6_BR2,0.11613910945312965
40000,19,A549_BR2,HFFc6_BR3,0.20284069312707126
40000,19,A549_BR2,H1-hESC_BR1,0.3001945311174993
40000,19,A549_BR2,H1-hESC_BR2,0.3024285204121959
40000,19,LNCap_BR1,LNCap_BR2,0.9858508369041559
40000,19,LNCap_BR1,HFFc6_BR1,0.36996038815837257
40000,19,LNCap_BR1,HFFc6_BR2,0.30879148028045267
40000,19,LNCap_BR1,HFFc6_BR3,0.40845891552628033
40000,19,LNCap_BR1,H1-hESC_BR1,0.4820917172158963
40000,19,LNCap_BR1,H1-hESC_BR2,0.48827046368644017
40000,19,LNCap_BR2,HFFc6_BR1,0.3706153261421238
40000,19,LNCap_BR2,HFFc6_BR2,0.2834645865488662
40000,19,LNCap_BR2,HFFc6_BR3,0.3992249290236214
40000,19,LNCap_BR2,H1-hESC_BR1,0.4950731704581295
40000,19,LNCap_BR2,H1-hESC_BR2,0.4972796273352847
40000,19,HFFc6_BR1,HFFc6_BR2,0.8021344684072006
40000,19,HFFc6_BR1,HFFc6_BR3,0.9362947019211667
40000,19,HFFc6_BR1,H1-hESC_BR1,0.8010356088463862
40000,19,HFFc6_BR1,H1-hESC_BR2,0.8479060203974572
40000,19,HFFc6_BR2,HFFc6_BR3,0.888896177318019
40000,19,HFFc6_BR2,H1-hESC_BR1,0.7706525907765531
40000,19,HFFc6_BR2,H1-hESC_BR2,0.7842171488446383
40000,19,HFFc6_BR3,H1-hESC_BR1,0.7999741852957772
40000,19,HFFc6_BR3,H1-hESC_BR2,0.8473585814524325
40000,19,H1-hESC_BR1,H1-hESC_BR2,0.990265827538907
40000,20,G401_BR1,G401_BR2,0.9846448660440794
40000,20,G401_BR1,A549_BR1,0.6021225187802105
40000,20,G401_BR1,A549_BR2,0.5234783435722092
40000,20,G401_BR1,LNCap_BR1,0.2668759949754186
40000,20,G401_BR1,LNCap_BR2,0.09840617495322161
40000,20,G401_BR1,HFFc6_BR1,0.4718667991119018
40000,20,G401_BR1,HFFc6_BR2,0.7167968702405575
40000,20,G401_BR1,HFFc6_BR3,0.6041355864699618
40000,20,G401_BR1,H1-hESC_BR1,0.5357721970601073
40000,20,G401_BR1,H1-hESC_BR2,0.473538055618605
40000,20,G401_BR2,A549_BR1,0.6595636845746385
40000,20,G401_BR2,A549_BR2,0.5937414963002585
40000,20,G401_BR2,LNCap_BR1,0.34069442256496135
40000,20,G401_BR2,LNCap_BR2,0.205371631626213
40000,20,G401_BR2,HFFc6_BR1,0.5401376900224123
40000,20,G401_BR2,HFFc6_BR2,0.749705892256645
40000,20,G401_BR2,HFFc6_BR3,0.6902921175297595
40000,20,G401_BR2,H1-hESC_BR1,0.5823193684291359
40000,20,G401_BR2,H1-hESC_BR2,0.5430024913866757
40000,20,A549_BR1,A549_BR2,0.9882603874957462
40000,20,A549_BR1,LNCap_BR1,0.7440129637145714
40000,20,A549_BR1,LNCap_BR2,0.6771356243702588
40000,20,A549_BR1,HFFc6_BR1,0.42691389722844514
40000,20,A549_BR1,HFFc6_BR2,0.6389004987349318
40000,20,A549_BR1,HFFc6_BR3,0.6398919789793579
40000,20,A549_BR1,H1-hESC_BR1,0.7025622730078581
40000,20,A549_BR1,H1-hESC_BR2,0.6875165449559291
40000,20,A549_BR2,LNCap_BR1,0.7473098636158964
40000,20,A549_BR2,LNCap_BR2,0.7056264551540363
40000,20,A549_BR2,HFFc6_BR1,0.4204722293374295
40000,20,A549_BR2,HFFc6_BR2,0.5969886055625642
40000,20,A549_BR2,HFFc6_BR3,0.6329830666458808
40000,20,A549_BR2,H1-hESC_BR1,0.671666875546363
40000,20,A549_BR2,H1-hESC_BR2,0.6747359860930258
40000,20,LNCap_BR1,LNCap_BR2,0.9354044847251389
40000,20,LNCap_BR1,HFFc6_BR1,0.14717831409236365
40000,20,LNCap_BR1,HFFc6_BR2,0.44946052164774675
40000,20,LNCap_BR1,HFFc6_BR3,0.5162662671080074
40000,20,LNCap_BR1,H1-hESC_BR1,0.6238955906924605
40000,20,LNCap_BR1,H1-hESC_BR2,0.6150990313706047
40000,20,LNCap_BR2,HFFc6_BR1,0.21291885247984058
40000,20,LNCap_BR2,HFFc6_BR2,0.3295773862156445
40000,20,LNCap_BR2,HFFc6_BR3,0.5035689431797283
40000,20,LNCap_BR2,H1-hESC_BR1,0.5872333875813336
40000,20,LNCap_BR2,H1-hESC_BR2,0.6275699167634469
40000,20,HFFc6_BR1,HFFc6_BR2,0.7176028535560605
40000,20,HFFc6_BR1,HFFc6_BR3,0.8178008629845323
40000,20,HFFc6_BR1,H1-hESC_BR1,0.6441238805774004
40000,20,HFFc6_BR1,H1-hESC_BR2,0.7097675792156167
40000,20,HFFc6_BR2,HFFc6_BR3,0.8961479432056806
40000,20,HFFc6_BR2,H1-hESC_BR1,0.7239872391978076
40000,20,HFFc6_BR2,H1-hESC_BR2,0.6794667848867535
40000,20,HFFc6_BR3,H1-hESC_BR1,0.7157235620859084
40000,20,HFFc6_BR3,H1-hESC_BR2,0.7355610143812079
40000,20,H1-hESC_BR1,H1-hESC_BR2,0.9726269421377844
40000,21,G401_BR1,G401_BR2,0.9746820404940507
40000,21,G401_BR1,A549_BR1,0.6849729807832058
40000,21,G401_BR1,A549_BR2,0.6751956868073606
40000,21,G401_BR1,LNCap_BR1,0.5459442489090288
40000,21,G401_BR1,LNCap_BR2,0.6506023399696623
40000,21,G401_BR1,HFFc6_BR1,0.5641070736916435
40000,21,G401_BR1,HFFc6_BR2,0.6838430006164266
40000,21,G401_BR1,HFFc6_BR3,0.5850479360313657
40000,21,G401_BR1,H1-hESC_BR1,0.5859151792349194
40000,21,G401_BR1,H1-hESC_BR2,0.5478039077741832
40000,21,G401_BR2,A549_BR1,0.6324295296595644
40000,21,G401_BR2,A549_BR2,0.6342646453168109
40000,21,G401_BR2,LNCap_BR1,0.6152557308758442
40000,21,G401_BR2,LNCap_BR2,0.7272100721728183
40000,21,G401_BR2,HFFc6_BR1,0.6161472990463929
40000,21,G401_BR2,HFFc6_BR2,0.6825775995198468
40000,21,G401_BR2,HFFc6_BR3,0.6675753083149235
40000,21,G401_BR2,H1-hESC_BR1,0.6407345568225923
40000,21,G401_BR2,H1-hESC_BR2,0.6279003883929212
40000,21,A549_BR1,A549_BR2,0.98657072606942
40000,21,A549_BR1,LNCap_BR1,0.49023097762596785
40000,21,A549_BR1,LNCap_BR2,0.5911821392243417
40000,21,A549_BR1,HFFc6_BR1,0.5473810734941355
40000,21,A549_BR1,HFFc6_BR2,0.8083307698316715
40000,21,A549_BR1,HFFc6_BR3,0.5649737620543289
40000,21,A549_BR1,H1-hESC_BR1,0.574367975046117
40000,21,A549_BR1,H1-hESC_BR2,0.4478134470522905
40000,21,A549_BR2,LNCap_BR1,0.5557127530243346
40000,21,A549_BR2,LNCap_BR2,0.6472515653493179
40000,21,A549_BR2,HFFc6_BR1,0.5457707160648289
40000,21,A549_BR2,HFFc6_BR2,0.8343377882941196
40000,21,A549_BR2,HFFc6_BR3,0.5788282697472734
40000,21,A549_BR2,H1-hESC_BR1,0.6002252399789288
40000,21,A549_BR2,H1-hESC_BR2,0.4700997223183924
40000,21,LNCap_BR1,LNCap_BR2,0.9372043520857438
40000,21,LNCap_BR1,HFFc6_BR1,0.47345670199108014
40000,21,LNCap_BR1,HFFc6_BR2,0.7027903728232563
40000,21,LNCap_BR1,HFFc6_BR3,0.677414277439518
40000,21,LNCap_BR1,H1-hESC_BR1,0.8482987691134786
40000,21,LNCap_BR1,H1-hESC_BR2,0.7782574748739073
40000,21,LNCap_BR2,HFFc6_BR1,0.5774425946232876
40000,21,LNCap_BR2,HFFc6_BR2,0.7377663540215504
40000,21,LNCap_BR2,HFFc6_BR3,0.7407115914672032
40000,21,LNCap_BR2,H1-hESC_BR1,0.7896998010157273
40000,21,LNCap_BR2,H1-hESC_BR2,0.7428249194033629
40000,21,HFFc6_BR1,HFFc6_BR2,0.7915889403598826
40000,21,HFFc6_BR1,HFFc6_BR3,0.9447970109985743
40000,21,HFFc6_BR1,H1-hESC_BR1,0.6234824844356305
40000,21,HFFc6_BR1,H1-hESC_BR2,0.6442598010819014
40000,21,HFFc6_BR2,HFFc6_BR3,0.8388193735981746
