Resolution	ChrNr	Sample1	Sample2	Q
40000	6	A549_BR1	HFFc6_BR3	0.04106951712386325
40000	6	A549_BR1	LNCap_BR2	0.7031260232816371
40000	6	A549_BR1	LNCap_BR1	0.7231002711166429
40000	6	HFFc6_BR2	HFFc6_BR3	0.6279567769285928
40000	6	HFFc6_BR2	LNCap_BR2	0.29510922451122595
40000	6	HFFc6_BR2	LNCap_BR1	0.2809587398114216
40000	6	HFFc6_BR3	LNCap_BR2	-0.12594636467655207
40000	6	HFFc6_BR3	LNCap_BR1	-0.1281750674706737
40000	6	LNCap_BR2	LNCap_BR1	0.9781002582397721
40000	8	G401_BR2	G401_BR1	0.9747176119465135
40000	8	G401_BR2	H1-hESC_BR1	0.5327442566442818
40000	8	G401_BR2	A549_BR2	0.5734527690663449
40000	8	G401_BR2	HFFc6_BR1	0.6699401251668856
40000	8	G401_BR2	H1-hESC_BR2	0.6674401602496999
40000	8	G401_BR2	A549_BR1	0.5742537820356806
40000	8	G401_BR2	HFFc6_BR2	0.8124090826306548
40000	8	G401_BR2	HFFc6_BR3	0.8028385775874463
40000	8	G401_BR2	LNCap_BR2	-0.07308707709434845
40000	8	G401_BR2	LNCap_BR1	-0.020573723931367822
40000	8	G401_BR1	H1-hESC_BR1	0.4900489013095926
40000	8	G401_BR1	A549_BR2	0.6833723577862616
40000	8	G401_BR1	HFFc6_BR1	0.6954608038757303
40000	8	G401_BR1	H1-hESC_BR2	0.6308688869414021
40000	8	G401_BR1	A549_BR1	0.6847844799843904
40000	8	G401_BR1	HFFc6_BR2	0.8232790662440863
40000	8	G401_BR1	HFFc6_BR3	0.8175809787136066
40000	8	G401_BR1	LNCap_BR2	-0.028329085805555015
40000	8	G401_BR1	LNCap_BR1	0.021125410665800256
40000	8	H1-hESC_BR1	A549_BR2	0.432380307152042
40000	8	H1-hESC_BR1	HFFc6_BR1	0.5875927215132275
40000	8	H1-hESC_BR1	H1-hESC_BR2	0.9315894163432102
40000	8	H1-hESC_BR1	A549_BR1	0.471456071181097
40000	8	H1-hESC_BR1	HFFc6_BR2	0.5561563283716631
40000	8	H1-hESC_BR1	HFFc6_BR3	0.3819213382181162
40000	8	H1-hESC_BR1	LNCap_BR2	0.051346764973008774
40000	8	H1-hESC_BR1	LNCap_BR1	0.049238169314349
40000	8	A549_BR2	HFFc6_BR1	0.7026217569326114
40000	8	A549_BR2	H1-hESC_BR2	0.5259617441869767
40000	8	A549_BR2	A549_BR1	0.9849404424262498
40000	8	A549_BR2	HFFc6_BR2	0.5810393442827593
40000	8	A549_BR2	HFFc6_BR3	0.5428349363821622
40000	8	A549_BR2	LNCap_BR2	0.20943061594752077
40000	8	A549_BR2	LNCap_BR1	0.19330474054264968
40000	8	HFFc6_BR1	H1-hESC_BR2	0.73740412763096
40000	8	HFFc6_BR1	A549_BR1	0.7515645074119139
40000	8	HFFc6_BR1	HFFc6_BR2	0.7543076739122112
40000	8	HFFc6_BR1	HFFc6_BR3	0.7674949204674524
40000	8	HFFc6_BR1	LNCap_BR2	-0.024076826301064662
40000	8	HFFc6_BR1	LNCap_BR1	-0.05105000575124779
40000	8	H1-hESC_BR2	A549_BR1	0.5757434249187684
40000	8	H1-hESC_BR2	HFFc6_BR2	0.6399259822975737
40000	8	H1-hESC_BR2	HFFc6_BR3	0.5418769267206155
40000	8	H1-hESC_BR2	LNCap_BR2	-0.036158616967305456
40000	8	H1-hESC_BR2	LNCap_BR1	-0.030214214766116278
40000	8	A549_BR1	HFFc6_BR2	0.5827399697098483
40000	8	A549_BR1	HFFc6_BR3	0.5432203439336241
40000	8	A549_BR1	LNCap_BR2	0.14879581987025858
40000	8	A549_BR1	LNCap_BR1	0.13785540858931564
40000	8	HFFc6_BR2	HFFc6_BR3	0.9027299083791257
40000	8	HFFc6_BR2	LNCap_BR2	-0.08769753130438261
40000	8	HFFc6_BR2	LNCap_BR1	-0.05077023166756115
40000	8	HFFc6_BR3	LNCap_BR2	-0.040757695520632686
40000	8	HFFc6_BR3	LNCap_BR1	-0.017797880147378257
40000	8	LNCap_BR2	LNCap_BR1	0.9740895798231732
40000	10	G401_BR2	G401_BR1	0.9879562902905874
40000	10	G401_BR2	H1-hESC_BR1	0.33117358636927374
40000	10	G401_BR2	A549_BR2	0.5614589358401905
40000	10	G401_BR2	HFFc6_BR1	0.7489939528079881
40000	10	G401_BR2	H1-hESC_BR2	0.3641143960250189
40000	10	G401_BR2	A549_BR1	0.5813271989056049
40000	10	G401_BR2	HFFc6_BR2	0.6038497806284056
40000	10	G401_BR2	HFFc6_BR3	0.767978609533138
40000	10	G401_BR2	LNCap_BR2	0.5497972196964627
40000	10	G401_BR2	LNCap_BR1	0.5297286787601453
40000	10	G401_BR1	H1-hESC_BR1	0.29889389422474694
40000	10	G401_BR1	A549_BR2	0.5497805571498997
40000	10	G401_BR1	HFFc6_BR1	0.7192303240049926
40000	10	G401_BR1	H1-hESC_BR2	0.32124976105114234
40000	10	G401_BR1	A549_BR1	0.5722219929451848
40000	10	G401_BR1	HFFc6_BR2	0.5530726770306305
40000	10	G401_BR1	HFFc6_BR3	0.7161175838538563
40000	10	G401_BR1	LNCap_BR2	0.5146152096436755
40000	10	G401_BR1	LNCap_BR1	0.47995683281011
40000	10	H1-hESC_BR1	A549_BR2	0.2868120195043651
40000	10	H1-hESC_BR1	HFFc6_BR1	0.36511780679892386
40000	10	H1-hESC_BR1	H1-hESC_BR2	0.9246133446544363
40000	10	H1-hESC_BR1	A549_BR1	0.28417805350074543
40000	10	H1-hESC_BR1	HFFc6_BR2	0.6321981268809617
40000	10	H1-hESC_BR1	HFFc6_BR3	0.4261167664669266
40000	10	H1-hESC_BR1	LNCap_BR2	0.7989847655437919
40000	10	H1-hESC_BR1	LNCap_BR1	0.7752445692045603
40000	10	A549_BR2	HFFc6_BR1	0.5602286154653406
40000	10	A549_BR2	H1-hESC_BR2	0.3180988180807196
40000	10	A549_BR2	A549_BR1	0.9939544026727749
40000	10	A549_BR2	HFFc6_BR2	0.7310804854268543
40000	10	A549_BR2	HFFc6_BR3	0.7380466730715962
40000	10	A549_BR2	LNCap_BR2	0.41945603548466903
40000	10	A549_BR2	LNCap_BR1	0.40568969614874456
40000	10	HFFc6_BR1	H1-hESC_BR2	0.45045203000260203
40000	10	HFFc6_BR1	A549_BR1	0.5942303191914463
40000	10	HFFc6_BR1	HFFc6_BR2	0.5893032411787703
40000	10	HFFc6_BR1	HFFc6_BR3	0.8276282331715422
40000	10	HFFc6_BR1	LNCap_BR2	0.48245500378489914
40000	10	HFFc6_BR1	LNCap_BR1	0.509788872863188
40000	10	H1-hESC_BR2	A549_BR1	0.3059636822051675
40000	10	H1-hESC_BR2	HFFc6_BR2	0.596308916198542
40000	10	H1-hESC_BR2	HFFc6_BR3	0.5399647325169202
40000	10	H1-hESC_BR2	LNCap_BR2	0.7569355093892906
40000	10	H1-hESC_BR2	LNCap_BR1	0.7529027902210597
40000	10	A549_BR1	HFFc6_BR2	0.7359996075617101
40000	10	A549_BR1	HFFc6_BR3	0.7466611155791133
40000	10	A549_BR1	LNCap_BR2	0.4183553668696965
40000	10	A549_BR1	LNCap_BR1	0.39950549749578096
40000	10	HFFc6_BR2	HFFc6_BR3	0.816588061994622
40000	10	HFFc6_BR2	LNCap_BR2	0.6939729326884077
40000	10	HFFc6_BR2	LNCap_BR1	0.6707429976829367
40000	10	HFFc6_BR3	LNCap_BR2	0.6122556639213864
40000	10	HFFc6_BR3	LNCap_BR1	0.6261634531657675
40000	10	LNCap_BR2	LNCap_BR1	0.9689989605054162
40000	12	G401_BR2	G401_BR1	0.9921181626485563
40000	12	G401_BR2	H1-hESC_BR1	0.10417110694322612
40000	12	G401_BR2	A549_BR2	0.725940112361215
40000	12	G401_BR2	HFFc6_BR1	0.736040273298552
40000	12	G401_BR2	H1-hESC_BR2	0.2948926593394716
40000	12	G401_BR2	A549_BR1	0.7162504757326613
40000	12	G401_BR2	HFFc6_BR2	0.7609623956958783
40000	12	G401_BR2	HFFc6_BR3	0.7164755178705627
40000	12	G401_BR2	LNCap_BR2	0.713795542426448
40000	12	G401_BR2	LNCap_BR1	0.6354807807958287
40000	12	G401_BR1	H1-hESC_BR1	0.09346806923361685
40000	12	G401_BR1	A549_BR2	0.7236135861296222
40000	12	G401_BR1	HFFc6_BR1	0.7383682894557227
40000	12	G401_BR1	H1-hESC_BR2	0.281847446070731
40000	12	G401_BR1	A549_BR1	0.7096917089824443
40000	12	G401_BR1	HFFc6_BR2	0.7762880511154713
40000	12	G401_BR1	HFFc6_BR3	0.7258134171226751
40000	12	G401_BR1	LNCap_BR2	0.6871279597420802
40000	12	G401_BR1	LNCap_BR1	0.6127185979217461
40000	12	H1-hESC_BR1	A549_BR2	0.4325398818037222
40000	12	H1-hESC_BR1	HFFc6_BR1	0.18584591096769124
40000	12	H1-hESC_BR1	H1-hESC_BR2	0.9157599927501067
40000	12	H1-hESC_BR1	A549_BR1	0.4087577195021569
40000	12	H1-hESC_BR1	HFFc6_BR2	0.32079021893655696
40000	12	H1-hESC_BR1	HFFc6_BR3	0.11425685795389892
40000	12	H1-hESC_BR1	LNCap_BR2	-0.07988081012553588
40000	12	H1-hESC_BR1	LNCap_BR1	-0.11645198278612658
40000	12	A549_BR2	HFFc6_BR1	0.35625174873435755
40000	12	A549_BR2	H1-hESC_BR2	0.4774082972753453
40000	12	A549_BR2	A549_BR1	0.9803169424721568
40000	12	A549_BR2	HFFc6_BR2	0.6078537363567222
40000	12	A549_BR2	HFFc6_BR3	0.42442617269734945
40000	12	A549_BR2	LNCap_BR2	0.614990087123559
40000	12	A549_BR2	LNCap_BR1	0.6041931990871551
40000	12	HFFc6_BR1	H1-hESC_BR2	0.4139425080555793
40000	12	HFFc6_BR1	A549_BR1	0.3461734052612632
40000	12	HFFc6_BR1	HFFc6_BR2	0.8500941424382265
40000	12	HFFc6_BR1	HFFc6_BR3	0.9189982253991015
40000	12	HFFc6_BR1	LNCap_BR2	0.31870413316773755
40000	12	HFFc6_BR1	LNCap_BR1	0.1920314088416348
40000	12	H1-hESC_BR2	A549_BR1	0.47133574264890177
40000	12	H1-hESC_BR2	HFFc6_BR2	0.43739532039885415
40000	12	H1-hESC_BR2	HFFc6_BR3	0.29480684844033217
40000	12	H1-hESC_BR2	LNCap_BR2	0.02572617205903554
40000	12	H1-hESC_BR2	LNCap_BR1	-0.03061819340334691
40000	12	A549_BR1	HFFc6_BR2	0.5703645842330525
40000	12	A549_BR1	HFFc6_BR3	0.4011193076262286
40000	12	A549_BR1	LNCap_BR2	0.6067391096835295
40000	12	A549_BR1	LNCap_BR1	0.614836710229354
40000	12	HFFc6_BR2	HFFc6_BR3	0.8718832758575757
40000	12	HFFc6_BR2	LNCap_BR2	0.40963261065789675
40000	12	HFFc6_BR2	LNCap_BR1	0.31957014015956137
40000	12	HFFc6_BR3	LNCap_BR2	0.4283594279541469
40000	12	HFFc6_BR3	LNCap_BR1	0.33900630915256624
40000	12	LNCap_BR2	LNCap_BR1	0.9723086575402535
40000	14	G401_BR2	G401_BR1	0.9961425239839466
40000	14	G401_BR2	H1-hESC_BR1	0.4250120784785217
40000	14	G401_BR2	A549_BR2	0.862948287952008
40000	14	G401_BR2	HFFc6_BR1	0.7686053890194594
40000	14	G401_BR2	H1-hESC_BR2	0.40562481501891867
40000	14	G401_BR2	A549_BR1	0.838155704719191
40000	14	G401_BR2	HFFc6_BR2	0.8213781286664831
40000	14	G401_BR2	HFFc6_BR3	0.7050324802270211
40000	14	G401_BR2	LNCap_BR2	0.15702103692561206
40000	14	G401_BR2	LNCap_BR1	0.13274275419259474
40000	14	G401_BR1	H1-hESC_BR1	0.42970110114298793
40000	14	G401_BR1	A549_BR2	0.8638603445633379
40000	14	G401_BR1	HFFc6_BR1	0.7581820920874586
40000	14	G401_BR1	H1-hESC_BR2	0.40508345234599147
40000	14	G401_BR1	A549_BR1	0.844191596571021
40000	14	G401_BR1	HFFc6_BR2	0.830194841543838
40000	14	G401_BR1	HFFc6_BR3	0.6850696200688996
40000	14	G401_BR1	LNCap_BR2	0.12942576341459758
40000	14	G401_BR1	LNCap_BR1	0.09363800387432533
40000	14	H1-hESC_BR1	A549_BR2	0.289210010397499
40000	14	H1-hESC_BR1	HFFc6_BR1	0.5422772982595605
40000	14	H1-hESC_BR1	H1-hESC_BR2	0.9668490906751901
40000	14	H1-hESC_BR1	A549_BR1	0.31452444423971493
40000	14	H1-hESC_BR1	HFFc6_BR2	0.663207858738313
40000	14	H1-hESC_BR1	HFFc6_BR3	0.4109738588713284
40000	14	H1-hESC_BR1	LNCap_BR2	0.45218370073095876
40000	14	H1-hESC_BR1	LNCap_BR1	0.3934757842993847
40000	14	A549_BR2	HFFc6_BR1	0.7345551233997469
40000	14	A549_BR2	H1-hESC_BR2	0.24889662855240588
40000	14	A549_BR2	A549_BR1	0.9812436811485789
40000	14	A549_BR2	HFFc6_BR2	0.7098313506909083
40000	14	A549_BR2	HFFc6_BR3	0.6807855279687113
40000	14	A549_BR2	LNCap_BR2	0.31494131513524515
